CSRTSV3  2021-05-03 09:43:23.977| Cmp=CmpRouter, Class=1, Error=0, Info=4, pszInfo=Network interface <interface>ether 4</interface> at router <instance>1</instance> registered
CSRTSV3  2021-05-03 09:43:23.977| Cmp=CmpChannelMgr, Class=1, Error=0, Info=2, pszInfo=Running as network server
CSRTSV3  2021-05-03 09:43:23.977| Cmp=CmpChannelMgr, Class=1, Error=0, Info=1, pszInfo=Running as network client
CSRTSV3  2021-05-03 09:43:23.977| Cmp=CmpChannelServer, Class=1, Error=0, Info=0, pszInfo=<NumOfChannels>4</NumOfChannels> channels available, each of the size <BufferSize>100000</BufferSize> Bytes
CSRTSV3  2021-05-03 09:43:23.977| Cmp=CmpBlkDrvTcp, Class=1, Error=0, Info=6, pszInfo=Local network address: <ipaddress>172.16.11.24</ipaddress>
CSRTSV3  2021-05-03 09:43:23.977| Cmp=CmpRouter, Class=1, Error=0, Info=4, pszInfo=Network interface <interface>BlkDrvTcp</interface> at router <instance>2</instance> registered
KCmpSTV3 2021-05-03 09:43:23.981| Wait for boot state 1
Ctrl     2021-05-03 09:43:24.557| Loading libMcCore6.so.0 OK, address 0x9b2f2000
ItfReAs  2021-05-03 09:43:24.586| InterfaceReAssign BEGIN init
ItfReAs  2021-05-03 09:43:24.586| InterfaceReAssign END init, ok, t = 0.00s
BoSupLnx 2021-05-03 09:43:24.587| BoardSupportLnx BEGIN init
BoSupLnx 2021-05-03 09:43:24.587| Number EEPROMS registered: 2
BoSupLnx 2021-05-03 09:43:24.587| SRAM found: fast_size: 65536
BoSupLnx 2021-05-03 09:43:24.587| IOBoard available: NO
BoSupLnx 2021-05-03 09:43:24.587| BoardSupportLnx END init, ok, t = 0.00s
Hsk      2021-05-03 09:43:24.587| Housekeeper BEGIN init
UOS      2021-05-03 09:43:24.587| CREATE Task "HSK.HighestPriorTask" 67a80e68(4683)
UOS      2021-05-03 09:43:24.588| CREATE Task "HSK.HighPriorTask" 75380e6f(4684)
UOS      2021-05-03 09:43:24.588| CREATE Task "HSK.MidPriorTask" 00d80e75(4686)
UOS      2021-05-03 09:43:24.589| CREATE Task "HSK.LowPriorTask" 0c780e7b(0)
Hsk      2021-05-03 09:43:24.590| Housekeeper END init (ok) t = 0.00s
Pma      2021-05-03 09:43:24.590| PostMortemAnalyser BEGIN init
UOS      2021-05-03 09:43:24.591| CREATE Task "PMA-Handler" 14380e7f(4691)
Pma      2021-05-03 09:43:24.597| PostMortemAnalyser END init, ok, t = 0.01s
STA      2021-05-03 09:43:24.597| Statusreport BEGIN init
UOS      2021-05-03 09:43:24.598| CREATE Task "STA.StatusreportWorkTask" 48880e9a(0)
UOS      2021-05-03 09:43:24.598| CREATE Task "STA.StatusreportCopyTask" 4c680e9c(0)
STA      2021-05-03 09:43:24.599| Statusreport END init (ok) t = 0.00s
SMemAd   2021-05-03 09:43:24.599| StaticMemoryAdmin BEGIN init
SMemAd   2021-05-03 09:43:24.599| StaticMemoryAdmin END init (ok) t = 0.00s
SMemAd   2021-05-03 09:43:24.599| SMemAd::ctor() done
SLx      2021-05-03 09:43:24.599| SRAM detected
SMemAd   2021-05-03 09:43:24.599| SMemAd::Init(): start addr: 0x9b2c1000, size: 65536, isCold: no
LicMan   2021-05-03 09:43:24.607| LicenseManager BEGIN init
LicMan   2021-05-03 09:43:24.607| LicenseManager END init, ok, t = 0.00s
Swo      2021-05-03 09:43:24.607| SwoServer BEGIN init
UOS      2021-05-03 09:43:24.609| CREATE Task "Swo.Server-Task" 00b80eb7(4698)
UOS      2021-05-03 09:43:24.610| CREATE Task "Swo.PCallTask" 12280ec0(4699)
Swo      2021-05-03 09:43:24.610| SwoServer END init, ok, t = 0.00s
RepSys   2021-05-03 09:43:24.612| ReportSystem BEGIN init
RepSys   2021-05-03 09:43:24.828| --------
RepSys   2021-05-03 09:43:24.828| "UOS.Root-Task" 3468001c
RepSys   2021-05-03 09:43:24.828| INFO Ackn (4700/24) 00000000
RepSys   2021-05-03 09:43:24.828| uos.cfg(2,22): entry 'systemTraceEventMask' exists, overwritten
RepSys   2021-05-03 09:43:24.828| --------
RepSys   2021-05-03 09:43:24.828| --------
RepSys   2021-05-03 09:43:24.828| "UOS.Root-Task" 3468001c
RepSys   2021-05-03 09:43:24.828| INFO Ackn (4700/24) 00000000
RepSys   2021-05-03 09:43:24.828| system.cfg(77,15): entry 'motionControl' exists, overwritten
RepSys   2021-05-03 09:43:24.828| --------
RepSys   2021-05-03 09:43:24.829| --------
RepSys   2021-05-03 09:43:24.829| "UOS.Root-Task" 3468001c
RepSys   2021-05-03 09:43:24.829| INFO Ackn (4700/24) 00000000
RepSys   2021-05-03 09:43:24.829| system.cfg(78,14): entry 'teachControl' exists, overwritten
RepSys   2021-05-03 09:43:24.829| --------
UOS      2021-05-03 09:43:24.830| CREATE Task "RepSys.PCallTask" 38880f9a(4730)
RepSys   2021-05-03 09:43:24.830| ReportSystem END init, ok, t = 0.22s
DevUpd   2021-05-03 09:43:24.833| DeviceUpdate BEGIN init
DevUpd   2021-05-03 09:43:24.874| DeviceUpdate END init, ok, t = 0.04s
SysDgRep 2021-05-03 09:43:24.874| SysDiagReport BEGIN init
UOS      2021-05-03 09:43:24.875| CREATE Task "SysDgRep.CheckTask" 02280fc0(0)
SysDgRep 2021-05-03 09:43:24.875| SysDiagReport END init, ok, t = 0.00s
DataRec  2021-05-03 09:43:24.914| DataRecorder BEGIN init
DataRec  2021-05-03 09:43:24.914| DataRecorder END init, ok, t = 0.00s
DRecVA   2021-05-03 09:43:24.914| DataRecVarAttrDB BEGIN init
DRecVA   2021-05-03 09:43:24.920| DataRecVarAttrDB END init, ok, t = 0.01s
HwInt    2021-05-03 09:43:24.930| Drv_HwInt BEGIN init, TargetOS Linux TargetHardware HW_PC
HwInt    2021-05-03 09:43:24.930| Drv_HwInt END init, ok, t = 0.00s
SLx      2021-05-03 09:43:24.930| Starting Diag routines ...
AAd      2021-05-03 09:43:24.930| AccessAdmin BEGIN init
UOS      2021-05-03 09:43:24.947| CREATE Task "AAd.PCallTask" 5d380fef(4738)
AAd      2021-05-03 09:43:24.947| AccessAdmin END init, ok, t = 0.02s
SysSm    2021-05-03 09:43:24.947| SystemStateManager BEGIN init
SysSm    2021-05-03 09:43:24.947| SystemStateManager END init, ok, t = 0.00s
ShRtc    2021-05-03 09:43:24.948| ShadowRtc BEGIN init
ShRtc    2021-05-03 09:43:24.949| ShadowRtc END init (ok) t = 0.00s
TickSim  2021-05-03 09:43:24.949| TickSimulation BEGIN init
TickSim  2021-05-03 09:43:24.949| TickSimulation END init, ok, t = 0.00s
VDI      2021-05-03 09:43:24.949| ValidateDataIntegrity BEGIN init
VDI      2021-05-03 09:43:24.949| ValidateDataIntegrity END init, ok, t = 0.00s
UOS      2021-05-03 09:43:24.949| CREATE Task "SwoApi.SampleTask" 68b81037(4739)
NetApi   2021-05-03 09:43:24.950| NetworkApi BEGIN init
UOS      2021-05-03 09:43:24.950| CREATE Task "NetApi.PCallTask" 09a81048(4740)
UOS      2021-05-03 09:43:24.950| CREATE Task "NetApi.DirectPCallTask" 0d88104a(4741)
NetApi   2021-05-03 09:43:24.951| NetworkApi END init, ok, t = 0.00s
DrvSvc   2021-05-03 09:43:24.951| DriveService BEGIN init
DrvSvc   2021-05-03 09:43:24.951| DriveService END init, ok, t = 0.00s
TftpIf   2021-05-03 09:43:24.951| TftpClientInterface BEGIN init
UOS      2021-05-03 09:43:24.952| CREATE Task "TftpIf.PCallTask" 62c81076(4742)
TftpIf   2021-05-03 09:43:24.952| TftpClientInterface END init, ok, t = 0.00s
ChmK     2021-05-03 09:43:24.952| ChmKemro BEGIN init
ChmK     2021-05-03 09:43:24.952| ChmKemro END init, ok, t = 0.00s
Pcb      2021-05-03 09:43:24.952| PcbManager BEGIN init
UOS      2021-05-03 09:43:24.953| CREATE Task "Pcb-SignalHandler" 7de81084(4743)
Pcb      2021-05-03 09:43:24.953| PcbManager END init (ok)
RPCMan   2021-05-03 09:43:24.953| RpcManager BEGIN init
RPCMan   2021-05-03 09:43:24.953| RpcManager END init, t = 0.00s
SercIf   2021-05-03 09:43:24.954| Sercos3Interface BEGIN init
SercIf   2021-05-03 09:43:24.954| Sercos3Interface END init, ok
Rtnc     2021-05-03 09:43:24.955| Rtnc BEGIN init
Rtnc     2021-05-03 09:43:24.955| Rtnc END init, ok
KBus     2021-05-03 09:43:24.955| Drv_KBus BEGIN init
KBus     2021-05-03 09:43:24.955| Drv_KBus END init, ok, t = 0.00s
KAm280   2021-05-03 09:43:24.955| KBus_DrvAm280 BEGIN init
KAm280   2021-05-03 09:43:24.955| KBus_DrvAm280 END init, ok, t = 0.00s
KAm299   2021-05-03 09:43:24.956| KBus_DrvAm299 BEGIN init
KAm299   2021-05-03 09:43:24.956| KBus_DrvAm299 END init, ok, t = 0.00s
KMm280   2021-05-03 09:43:24.956| KBus_DrvMm280 BEGIN init
KMm280   2021-05-03 09:43:24.956| KBus_DrvMm280 END init, ok, t = 0.00s
KDm260   2021-05-03 09:43:24.956| KBus_DrvDm260 BEGIN init
KDm260   2021-05-03 09:43:24.956| KBus_DrvDm260 END init, ok, t = 0.00s
KTm220   2021-05-03 09:43:24.956| KBus_DrvTm220 BEGIN init
KTm220   2021-05-03 09:43:24.956| KBus_DrvTm220 END init, ok, t = 0.00s
KTm225   2021-05-03 09:43:24.956| KBus_DrvTm225 BEGIN init
KTm225   2021-05-03 09:43:24.956| KBus_DrvTm225 END init, ok, t = 0.00s
KMm240   2021-05-03 09:43:24.957| KBus_DrvMm240 BEGIN init
KMm240   2021-05-03 09:43:24.957| KBus_DrvMm240 END init, ok, t = 0.00s
KSm250   2021-05-03 09:43:24.957| KBus_DrvSm250 BEGIN init
KSm250   2021-05-03 09:43:24.957| KBus_DrvSm250 END init, ok, t = 0.00s
DrvFm200 2021-05-03 09:43:24.957| Can_DrvFm200 BEGIN init
DrvFm200 2021-05-03 09:43:24.957| Can_DrvFm200 END init, ok, t = 0.00s
DrvKCan  2021-05-03 09:43:24.957| Can_DrvKCan BEGIN init
DrvKCan  2021-05-03 09:43:24.958| Can_DrvKCan END init, ok, t = 0.00s
SerOnb   2021-05-03 09:43:24.958| Serial_Onboard BEGIN init
SerOnb   2021-05-03 09:43:24.959| Serial_Onboard END init, ok, t = 0.00s
SerSm2x0 2021-05-03 09:43:24.959| Serial_DrvSm2x0 BEGIN init
SerSm2x0 2021-05-03 09:43:24.959| Serial_DrvSm2x0 END init, ok, t = 0.00s
Cp250Pa  2021-05-03 09:43:24.959| Drv_Cp250Pa BEGIN init
Cp250Pa  2021-05-03 09:43:24.959| Drv_Cp250Pa END init, ok, t = 0.00s
Cp031Pa  2021-05-03 09:43:24.960| Drv_Cp031Pa BEGIN init
Cp031Pa  2021-05-03 09:43:24.960| Drv_Cp031Pa END init, ok, t = 0.00s
CanMan   2021-05-03 09:43:24.960| CanManager BEGIN init
UOS      2021-05-03 09:43:24.960| CREATE Task "CanManReportTask" 5ae810b4(4745)
CanMan   2021-05-03 09:43:24.960| CanManager END init, ok, t = 0.00s
EcatMEcm 2021-05-03 09:43:24.961| EcatM_Ecm BEGIN init
EcatMEcm 2021-05-03 09:43:24.961| EcatM_Ecm END init, ok
EcatMNic 2021-05-03 09:43:24.962| EcatM_Nic BEGIN init
EcatMNic 2021-05-03 09:43:24.962| EcatM_Nic END init, ok
RtncTapM 2021-05-03 09:43:24.963| RtncTapMediator BEGIN init
RtncTapM 2021-05-03 09:43:24.972| RtncTapMediator END init, ok
Serc100M 2021-05-03 09:43:24.972| Drv_Sercon100M BEGIN init
Serc100M 2021-05-03 09:43:24.972| Drv_Sercon100M END init, ok, t = 0.00s
DrvCifx  2021-05-03 09:43:24.972| Drv_HilscherCifX BEGIN init
DrvCifx  2021-05-03 09:43:24.975| Drv_HilscherCifX END init, ok, t = 0.00s
EcatSCfx 2021-05-03 09:43:24.975| EcatS_HilscherCifX BEGIN init
EcatSCfx 2021-05-03 09:43:24.975| EcatS_HilscherCifX END init, ok, t = 0.00s
EipSCfx  2021-05-03 09:43:24.975| EipS_HilscherCifX BEGIN init
EipSCfx  2021-05-03 09:43:24.975| EipS_HilscherCifX END init, ok, t = 0.00s
PnioSCfx 2021-05-03 09:43:24.976| PnioS_HilscherCifX BEGIN init
PnioSCfx 2021-05-03 09:43:24.976| PnioS_HilscherCifX END init, ok, t = 0.00s
FWU      2021-05-03 09:43:24.976| FirmwareUpdate BEGIN init
FWU      2021-05-03 09:43:24.978| FirmwareUpdate END init (ok) t = 0.00s
SOM      2021-05-03 09:43:24.985| SysObjectMan BEGIN init
SOM      2021-05-03 09:43:24.985| SOM-Tracer initialized: Bufsize 10000, EventMask 0
AM       2021-05-03 09:43:24.986| AlarmManager BEGIN init
AM       2021-05-03 09:43:24.986| AlarmManager END init, ok, t = 0.00s
UOS      2021-05-03 09:43:24.987| CREATE Task "SOM.PCallTask" 7da81108(4746)
SOM      2021-05-03 09:43:24.988| SysObjectMan END init, ok, t = 0.00s
StdSvc   2021-05-03 09:43:24.988| StdSvcInterface BEGIN init
StdSvc   2021-05-03 09:43:24.988| StdSvcInterface END init, ok, t = 0.00s
SvcTcpIp 2021-05-03 09:43:25.004| SvcCommTcpIp BEGIN init
SvcTcpIp 2021-05-03 09:43:25.004| SvcCommTcpIp END init, ok, t = 0.00s
SysRpc   2021-05-03 09:43:25.004| SystemRpc BEGIN init
SysRpc   2021-05-03 09:43:25.004| SystemRpc END init, ok, t = 0.00s
SvcComm  2021-05-03 09:43:25.004| SvcComm BEGIN init
UOS      2021-05-03 09:43:25.005| CREATE Task "SvcCommL1SendTask1" 4368112c(4747)
UOS      2021-05-03 09:43:25.005| CREATE Task "SvcCommTcpIpNet2000" 4f081132(4748)
UOS      2021-05-03 09:43:25.105| CREATE Task "SvcCommTcpIpNet2001" 56c81136(4749)
UOS      2021-05-03 09:43:25.205| CREATE Task "SvcPcServerTcpIpReport2002" 6c181141(4750)
UOS      2021-05-03 09:43:25.206| CREATE Task "SvcPcServerTcpIpNet2003" 75c81146(4751)
UOS      2021-05-03 09:43:25.206| CREATE Task "SvcPcServerTcpIpNet2002" 7d88114a(4752)
UOS      2021-05-03 09:43:25.207| CREATE Task "SvcCommLogMonitor" 0548114e(4753)
SvcComm  2021-05-03 09:43:25.207| SvcComm END init, ok, t = 0.20s
UOS      2021-05-03 09:43:25.207| CREATE Task "ServiceTask_2004" 0d081152(0)
VarSvRpc 2021-05-03 09:43:25.210| VarSvrSysRpc_3.20.0 BEGIN init
VarSvRpc 2021-05-03 09:43:25.211| VarSvrSysRpc_3.20.0 END init, ok, t = 0.00s
CatRet   2021-05-03 09:43:25.307| CatalogRetain BEGIN init
CatRet   2021-05-03 09:43:25.309| CatalogRetain END init, ok, t = 0.00s
IoDrvMsg 2021-05-03 09:43:25.309| IoDriveMessages BEGIN init
IoDrvMsg 2021-05-03 09:43:25.309| IoDriveMessages END init, ok, t = 0.00s
IoBl210  2021-05-03 09:43:25.309| IoBL210 BEGIN init
IoBl210  2021-05-03 09:43:25.309| IoBL210 END init, ok, t = 0.00s
IoBl270  2021-05-03 09:43:25.309| IoBL270 BEGIN init
IoBl270  2021-05-03 09:43:25.309| IoBL270 END init, ok, t = 0.00s
IoC5     2021-05-03 09:43:25.309| IoC5 BEGIN init
IoC5     2021-05-03 09:43:25.310| IoC5 END init, ok, t = 0.00s
IoIm030  2021-05-03 09:43:25.310| IoIm030 BEGIN init
IoIm030  2021-05-03 09:43:25.310| IoIm030 END init, ok, t = 0.00s
IoBoard  2021-05-03 09:43:25.310| IoBoard BEGIN init
IoBoard  2021-05-03 09:43:25.310| IoBoard END init, ok, t = 0.00s
IoCan    2021-05-03 09:43:25.310| IoCan BEGIN init
IoCan    2021-05-03 09:43:25.311| IoCan END init, ok, t = 0.00s
IoCop    2021-05-03 09:43:25.311| IoCanOpenInterface BEGIN init
UOS      2021-05-03 09:43:25.312| CREATE Task "IO.CANOPEN.PCallTask" 5ff81243(4774)
UOS      2021-05-03 09:43:25.313| CREATE Task "IO.CANOPEN.AsyncPCallTask" 63d81245(4775)
IoCop    2021-05-03 09:43:25.313| IoCanOpenInterface END init, ok, t = 0.00s
IoCpu    2021-05-03 09:43:25.313| IoCpu BEGIN init
IoCpu    2021-05-03 09:43:25.313| IoCpu END init, ok, t = 0.00s
IoEcat   2021-05-03 09:43:25.313| IoEtherCAT BEGIN init
UOS      2021-05-03 09:43:25.315| CREATE Task "IO.ECAT.PCallTask" 7cc812d6(4776)
UOS      2021-05-03 09:43:25.315| CREATE Task "IO.ECAT.AsyncPCallTask" 00a812d8(4777)
IoEcat   2021-05-03 09:43:25.315| IoEtherCAT END init, ok, t = 0.00s
IoExtBus 2021-05-03 09:43:25.315| IoExtBus BEGIN init
IoExtBus 2021-05-03 09:43:25.315| IoExtBus END init, ok, t = 0.00s
IoDa300  2021-05-03 09:43:25.316| IoDa300 BEGIN init
IoDa300  2021-05-03 09:43:25.319| IoDa300 END init, ok, t = 0.00s
IoMbxGtw 2021-05-03 09:43:25.319| IoMailboxGateway BEGIN init
IoMbxGtw 2021-05-03 09:43:25.320| IoMailboxGateway END init, ok, t = 0.00s
IoAds    2021-05-03 09:43:25.320| IoAds BEGIN init
IoAds    2021-05-03 09:43:25.320| IoAds END init, ok, t = 0.00s
IoHtKvc  2021-05-03 09:43:25.320| IoHTKvc BEGIN init
IoHtKvc  2021-05-03 09:43:25.320| IoHTKvc END init, ok, t = 0.00s
IoHtLd   2021-05-03 09:43:25.320| IoHTLegacyDevices BEGIN init
IoHtLd   2021-05-03 09:43:25.320| IoHTLegacyDevices END init, ok, t = 0.00s
IoEKvc   2021-05-03 09:43:25.320| IoEKvc BEGIN init
IoEKvc   2021-05-03 09:43:25.321| IoEKvc END init, ok, t = 0.00s
IoKBus   2021-05-03 09:43:25.321| IoKBus BEGIN init
IoKBus   2021-05-03 09:43:25.321| IoKBus END init, ok, t = 0.00s
IoKBusBa 2021-05-03 09:43:25.322| IoKBusBase BEGIN init
IoKBusBa 2021-05-03 09:43:25.322| IoKBusBase END init, ok, t = 0.00s
IoPanel  2021-05-03 09:43:25.322| IoPanel BEGIN init
IoPanel  2021-05-03 09:43:25.322| IoPanel END init, ok, t = 0.00s
IoPci    2021-05-03 09:43:25.323| IoPci BEGIN init
IoPci    2021-05-03 09:43:25.323| IoPci END init, ok, t = 0.00s
IoPnioS  2021-05-03 09:43:25.323| IoPnioSlave BEGIN init
UOS      2021-05-03 09:43:25.323| CREATE Task "IO.PNIOS.PCallTask" 45e81404(4778)
IoPnioS  2021-05-03 09:43:25.323| IoPnioSlave END init, ok, t = 0.00s
IoSercBa 2021-05-03 09:43:25.324| IoSercosBase BEGIN init
UOS      2021-05-03 09:43:25.324| CREATE Task "IO.SERCOS.PCallTask" 4b981449(4779)
UOS      2021-05-03 09:43:25.325| CREATE Task "IO.SERCOS.AsyncPCallTask" 4f78144b(4780)
UOS      2021-05-03 09:43:25.325| CREATE Task "IoSercosBase.Event-Task" 5548144e(4781)
IoSercBa 2021-05-03 09:43:25.325| IoSercosBase END init, ok, t = 0.00s
IoSercos 2021-05-03 09:43:25.325| IoSercos BEGIN init
IoSercos 2021-05-03 09:43:25.326| IoSercos END init, ok, t = 0.00s
IoSio    2021-05-03 09:43:25.326| IoSio BEGIN init
IoSio    2021-05-03 09:43:25.326| IoSio END init, ok, t = 0.00s
IoSlot   2021-05-03 09:43:25.326| IoSlotBus BEGIN init
IoSlot   2021-05-03 09:43:25.326| IoSlotBus END init, ok, t = 0.00s
IoSsi    2021-05-03 09:43:25.326| IoSsi BEGIN init
IoSsi    2021-05-03 09:43:25.326| IoSsi END init, ok, t = 0.00s
IoEcatS  2021-05-03 09:43:25.327| IoEcatSlave BEGIN init
UOS      2021-05-03 09:43:25.327| CREATE Task "IO.ECATS.PCallTask" 59081492(4782)
IoEcatS  2021-05-03 09:43:25.327| IoEcatSlave END init, ok, t = 0.00s
IoEipS   2021-05-03 09:43:25.327| IoEipSlave BEGIN init
UOS      2021-05-03 09:43:25.328| CREATE Task "IO.EIPS.PCallTask" 7fc814a6(4783)
IoEipS   2021-05-03 09:43:25.328| IoEipSlave END init, ok, t = 0.00s
IoScp    2021-05-03 09:43:25.328| IoScp BEGIN init
IoScp    2021-05-03 09:43:25.328| IoScp END init, ok, t = 0.00s
IoSem    2021-05-03 09:43:25.329| IoSem BEGIN init
IoSem    2021-05-03 09:43:25.329| IoSem END init, ok, t = 0.00s
IoWmSysB 2021-05-03 09:43:25.329| IoWmSysBus BEGIN init
IoWmSysB 2021-05-03 09:43:25.329| IoWmSysBus END init, ok, t = 0.00s
IoHwCtrl 2021-05-03 09:43:25.329| IoHwControl BEGIN init
IoHwCtrl 2021-05-03 09:43:25.329| IoHwControl END init, ok, t = 0.00s
IO       2021-05-03 09:43:25.329| IOSystem BEGIN init
UOS      2021-05-03 09:43:25.330| CREATE Task "IO.Param-Task" 550814d2(4784)
UOS      2021-05-03 09:43:25.330| CREATE Task "IO.Msg-Task" 5ad814d5(4785)
UOS      2021-05-03 09:43:25.331| CREATE Task "IO.PCallTask" 75d81525(0)
IO       2021-05-03 09:43:25.332| IoSystem tracer: eventMask=0x0, bufferSize=1024
UOS      2021-05-03 09:43:25.332| CREATE Task "IO.QuitError-Task" 68281560(4787)
UOS      2021-05-03 09:43:25.685| CREATE Task "IO.SockServer-Task-7-10240" 75d81d25(4788)
UOS      2021-05-03 09:43:25.708| CREATE Task "IO.ONBOARD.ETHERNET:1.HTKVC:0.ServerTask" 6d581ead(4789)
UOS      2021-05-03 09:43:25.857| CREATE Task "IO.IoUpdate-Task" 2e3820df(4792)
IO       2021-05-03 09:43:25.860| IOSystem END init, ok, t = 0.53s
ScpSvc   2021-05-03 09:43:25.860| ScpService BEGIN init
ScpSvc   2021-05-03 09:43:25.861| ScpService END init, ok, t = 0.00s
MCoreWd  2021-05-03 09:43:25.861| MCoreWorkDistributor BEGIN init
MCoreWd  2021-05-03 09:43:25.861| MCoreWorkDistributor END init, is initalized = 1
Xcrt     2021-05-03 09:43:25.861| ExtCodeRt BEGIN init
Xcrt     2021-05-03 09:43:25.865| ExtCodeRt END init, ok, t = 0.00s
UOS      2021-05-03 09:43:25.866| CREATE Task "IRT.TIMER1" 4f2820f0(4793)
IRT      2021-05-03 09:43:25.866| Trace-Output initialized (Default - IRT.traceWord = 0xffffffff)
IRT      2021-05-03 09:43:25.866| IecRt BEGIN init
IRT      2021-05-03 09:43:25.866| create <System>
IRT      2021-05-03 09:43:25.866| System.applPath = /opt/kecontrolapplication/;
IRT      2021-05-03 09:43:25.866| IRT.applNecessary = 0;
IRT      2021-05-03 09:43:25.866| IRT.autoStart = 1;
IRT      2021-05-03 09:43:25.867| IRT.traceWord = 0;
IRT      2021-05-03 09:43:25.867| IRT.errorQuitTime = 0;
IRT      2021-05-03 09:43:25.867| IRT.loadFileCheck = 0;
IRT      2021-05-03 09:43:25.867| IRT.tracerBufferSize = 10000;
IRT      2021-05-03 09:43:25.867| IRT.tracerEventMask = 0;
IRT      2021-05-03 09:43:25.867| IRT.userTracerBufferSize = 8192;
IRT      2021-05-03 09:43:25.867| IRT.userTracerEventMask = 0;
IRT      2021-05-03 09:43:25.867| IRT.maxEventSize = 2048;
IRT      2021-05-03 09:43:25.867| Project.projectPath = application/control/ieccontrol/;
IRT      2021-05-03 09:43:25.869| IecRt END init, ok, t = 0.00s
TC       2021-05-03 09:43:25.869| TeachControl BEGIN init
UOS      2021-05-03 09:43:25.887| CREATE Task "TC.Compiler-Task" 10e82154(4794)
UOS      2021-05-03 09:43:25.888| CREATE Task "TC.Interpreter-Task" 16982199(4795)
UOS      2021-05-03 09:43:25.906| CREATE Task "TC.Stream-Task" 15f822e3(4796)
TC       2021-05-03 09:43:25.908| TeachControl END init, ok, t = 0.04s
UOS      2021-05-03 09:43:25.909| CREATE Task "TC.Rpc-Task" 002823e0(4797)
UOS      2021-05-03 09:43:25.909| CREATE Task "TC.CheckClients-Task" 040823e2(0)
IecSAlgo 2021-05-03 09:43:25.910| Trace-Output initialized (IecSAlgo.traceWord = 15)
IecSAlgo 2021-05-03 09:43:25.910| IecStdAlgorithms BEGIN init
IecSAlgo 2021-05-03 09:43:25.910| 32000 IEC handles available
UOS      2021-05-03 09:43:25.911| CREATE Task "IecSAlgo.PCallTask" 195823ed(4799)
IecSAlgo 2021-05-03 09:43:25.912| Config entry IEC.Memory not found or invalid - no memory reserved for dynamic elements (Value: 0)
IecSAlgo 2021-05-03 09:43:25.914| IecStdAlgorithms END init, ok, t = 0.00s
CTRL     2021-05-03 09:43:25.914| ControlLib: ControlLib.Professional BEGIN init
CTRL     2021-05-03 09:43:25.915| CTRL heap size: 4194304
CTRL     2021-05-03 09:43:25.916| ControlLib: ControlLib.Professional END init, ok, t = 0.00s
ODC      2021-05-03 09:43:25.916| ODC BEGIN init
ODC      2021-05-03 09:43:25.917| ODC END init, ok, t = 0.00s
TUtl     2021-05-03 09:43:25.917| TechnologyUtilities BEGIN init
TUtl     2021-05-03 09:43:25.917| TechnologyUtilities END init, ok, t = 0.00s
UOS      2021-05-03 09:43:25.919| CREATE Task "CatRet-SignalHandler" 1178242b(4800)
UOS      2021-05-03 09:43:25.945| CREATE Task "SOM.RetainTask" 26c82436(4801)
UOS      2021-05-03 09:43:25.948| CREATE Task "PlausObserverTask" 3a282440(4802)
IRT      2021-05-03 09:43:25.949| IEC Application not found
TC       2021-05-03 09:43:25.960| TeachControl BEGIN load
RepSys   2021-05-03 09:43:26.081| --------
RepSys   2021-05-03 09:43:26.081| "TC.Compiler-Task" 10e82154
RepSys   2021-05-03 09:43:26.081| INFO Ackn (3700/150) 00000000
RepSys   2021-05-03 09:43:26.081| Project _base.tt / Pass 1
RepSys   2021-05-03 09:43:26.081| --------
RepSys   2021-05-03 09:43:29.555| --------
RepSys   2021-05-03 09:43:29.555| "TC.Compiler-Task" 10e82154
RepSys   2021-05-03 09:43:29.555| INFO Ackn (3700/150) 00000000
RepSys   2021-05-03 09:43:29.555| Project _base.tt / Pass 2
RepSys   2021-05-03 09:43:29.555| --------
RepSys   2021-05-03 09:43:31.587| --------
RepSys   2021-05-03 09:43:31.587| "TC.Compiler-Task" 10e82154
RepSys   2021-05-03 09:43:31.587| INFO Ackn (3700/152) 00000000
RepSys   2021-05-03 09:43:31.587| 351 files compiled
RepSys   2021-05-03 09:43:31.587| --------
TC       2021-05-03 09:43:31.608| TeachControl END load, ok, t = 5.65s
RepSys   2021-05-03 09:43:31.609| --------
RepSys   2021-05-03 09:43:31.609| "SLx.Root-Task" 02e80e34
RepSys   2021-05-03 09:43:31.609| INFO Ackn (2220/120) 35b80167
RepSys   2021-05-03 09:43:31.609| IO: 'freeze'
RepSys   2021-05-03 09:43:31.609| --------
SLx      2021-05-03 09:43:31.610| IoSystem started
HMS      2021-05-03 09:43:31.610| HmiServer BEGIN init
UOS      2021-05-03 09:43:31.611| CREATE Task "HMS.WDThread" 22a824b8(4806)
RepSys   2021-05-03 09:43:31.611| --------
RepSys   2021-05-03 09:43:31.611| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:31.611| INFO Ackn (2220/300) 340808e2
RepSys   2021-05-03 09:43:31.611| BL570: Connected
RepSys   2021-05-03 09:43:31.611| --------
RepSys   2021-05-03 09:43:31.611| --------
RepSys   2021-05-03 09:43:31.611| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:31.611| INFO Ackn (2220/300) 1468021c
RepSys   2021-05-03 09:43:31.611| CP500_Switch: Connected
RepSys   2021-05-03 09:43:31.611| --------
RepSys   2021-05-03 09:43:31.611| --------
RepSys   2021-05-03 09:43:31.611| "IO.Msg-Task" 5ad814d5
